Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Joel Embiid,9.8,19.6,9.6,11.8,1.4,11.7,4.2,1.1,1.5,3.1,30.6,33.8,68.0,C,,joel embiid,['C']
LeBron James,11.4,21.8,4.5,6.0,2.9,8.2,6.2,1.3,1.1,3.5,30.3,37.2,56.0,C,,lebron james,['C']
Giannis Antetokounmpo,10.3,18.6,8.3,11.4,1.1,11.6,5.8,1.1,1.4,3.3,29.9,32.9,67.0,PF,,giannis antetokounmpo,['PF']
Kevin Durant,10.5,20.3,6.8,7.4,2.1,7.4,6.4,0.9,0.9,3.5,29.9,37.2,55.0,PF,,kevin durant,['PF']
Luka Dončić,9.9,21.6,5.6,7.5,3.1,9.1,8.7,1.2,0.6,4.5,28.4,35.4,65.0,PG,,luka doncic,['PG']
Trae Young,9.4,20.3,6.6,7.3,3.1,3.7,9.7,0.9,0.1,4.0,28.4,34.9,76.0,PG,,trae young,['PG']
DeMar DeRozan,10.2,20.2,6.8,7.8,0.7,5.2,4.9,0.9,0.3,2.4,27.9,36.1,76.0,PF,,demar derozan,['PF']
Kyrie Irving,10.0,21.2,4.1,4.4,3.4,4.4,5.8,1.4,0.6,2.5,27.4,37.6,29.0,PG,,kyrie irving,['PG']
Ja Morant,10.2,20.6,5.5,7.3,1.5,5.7,6.7,1.2,0.4,3.4,27.4,33.1,57.0,PG,,ja morant,['PG']
Nikola Jokić,10.3,17.7,5.1,6.3,1.3,13.8,7.9,1.5,0.9,3.8,27.1,33.5,74.0,C,,nikola jokic,['C']
Jayson Tatum,9.3,20.6,5.3,6.2,3.0,8.0,4.4,1.0,0.6,2.9,26.9,35.9,76.0,SF,,jayson tatum,['SF']
Devin Booker,9.7,20.9,4.6,5.3,2.7,5.0,4.8,1.1,0.4,2.4,26.8,34.5,68.0,SG,,devin booker,['SG']
Donovan Mitchell,9.2,20.5,4.0,4.7,3.5,4.2,5.3,1.5,0.2,3.0,25.9,33.8,67.0,SG,,donovan mitchell,['SG']
Stephen Curry,8.4,19.1,4.3,4.7,4.5,5.2,6.3,1.3,0.4,3.2,25.5,34.5,64.0,PG,,stephen curry,['PG']
Karl-Anthony Towns,8.7,16.4,5.2,6.3,2.0,9.8,3.6,1.0,1.1,3.1,24.6,33.5,74.0,C,,karl anthony towns,['C']
Shai Gilgeous-Alexander,8.5,18.8,5.9,7.2,1.6,5.0,5.9,1.3,0.8,2.8,24.5,34.7,56.0,PG,,shai gilgeous alexander,['PG']
Zach LaVine,8.4,17.7,4.8,5.6,2.8,4.6,4.5,0.6,0.3,2.6,24.4,34.7,67.0,SG,,zach lavine,['SG']
Paul George,8.6,20.5,4.1,4.8,2.9,6.9,5.7,2.2,0.4,4.1,24.3,34.7,31.0,PF,,paul george,['PF']
Damian Lillard,7.7,19.0,5.5,6.2,3.2,4.1,7.3,0.6,0.4,2.9,24.0,36.4,29.0,PG,,damian lillard,['PG']
Jaylen Brown,8.7,18.4,3.7,4.8,2.5,6.1,3.5,1.1,0.3,2.7,23.6,33.6,66.0,SF,,jaylen brown,['SF']
Bradley Beal,8.7,19.3,4.2,5.1,1.6,4.7,6.6,0.9,0.4,3.4,23.2,36.0,40.0,SG,,bradley beal,['SG']
Anthony Davis,9.3,17.4,4.4,6.1,0.3,9.9,3.1,1.2,2.3,2.1,23.2,35.1,40.0,C,,anthony davis,['C']
De'Aaron Fox,8.7,18.5,4.4,5.9,1.3,3.9,5.6,1.2,0.4,2.8,23.2,35.3,59.0,PG,,de aaron fox,['PG']
Pascal Siakam,8.8,17.8,4.2,5.6,1.1,8.5,5.3,1.3,0.6,2.7,22.8,37.9,68.0,PF,,pascal siakam,['PF']
Brandon Ingram,8.2,17.9,4.8,5.9,1.3,5.8,5.6,0.6,0.5,2.7,22.7,34.0,55.0,SF,,brandon ingram,['SF']
CJ McCollum,8.6,18.8,1.9,2.7,2.9,4.3,5.1,1.1,0.4,2.0,22.1,34.6,62.0,PG,,cj mccollum,['PG']
CJ McCollum,8.1,18.5,1.3,1.9,3.1,4.3,4.5,1.0,0.6,1.9,20.5,35.2,36.0,SG,,cj mccollum,['SG']
CJ McCollum,9.5,19.2,2.6,3.9,2.7,4.5,5.8,1.3,0.0,2.2,24.3,33.8,26.0,PG,,cj mccollum,['PG']
James Harden,6.3,15.3,7.2,8.2,2.3,7.7,10.3,1.3,0.6,4.4,22.0,37.2,65.0,PG,,james harden,['PG']
James Harden,6.6,16.0,6.9,8.0,2.3,8.0,10.2,1.3,0.7,4.8,22.5,37.0,44.0,PG,,james harden,['PG']
James Harden,5.5,13.6,7.9,8.9,2.2,7.1,10.5,1.2,0.2,3.4,21.0,37.7,21.0,PG,,james harden,['PG']
Darius Garland,8.0,17.3,3.2,3.5,2.6,3.3,8.6,1.3,0.1,3.6,21.7,35.7,68.0,PG,,darius garland,['PG']
Jimmy Butler,7.0,14.5,6.9,8.0,0.5,5.9,5.5,1.6,0.5,2.1,21.4,33.9,57.0,SF,,jimmy butler,['SF']
Anthony Edwards,7.6,17.3,3.1,3.9,3.0,4.8,3.8,1.5,0.6,2.6,21.3,34.3,72.0,SG,,anthony edwards,['SG']
Dejounte Murray,8.4,18.3,2.9,3.6,1.4,8.3,9.2,2.0,0.3,2.6,21.1,34.8,68.0,PG,,dejounte murray,['PG']
Tyler Herro,7.6,17.0,2.9,3.3,2.7,5.0,4.0,0.7,0.1,2.6,20.7,32.6,66.0,SG,,tyler herro,['SG']
Klay Thompson,7.7,17.9,1.4,1.6,3.6,3.9,2.8,0.5,0.5,1.3,20.4,29.4,32.0,SG,,klay thompson,['SG']
Fred VanVleet,6.8,16.9,3.0,3.4,3.7,4.4,6.7,1.7,0.5,2.6,20.3,37.9,65.0,PG,,fred vanvleet,['PG']
Kristaps Porziņģis,6.9,15.0,4.9,5.6,1.5,8.1,2.3,0.7,1.6,1.6,20.2,29.0,51.0,PF,,kristaps porzingis,['PF']
Kristaps Porziņģis,6.7,14.9,4.3,5.0,1.4,7.7,2.0,0.7,1.7,1.6,19.2,29.5,34.0,PF,,kristaps porzingis,['PF']
Kristaps Porziņģis,7.2,15.2,5.9,6.8,1.7,8.8,2.9,0.7,1.5,1.6,22.1,28.2,17.0,PF,,kristaps porzingis,['PF']
Miles Bridges,7.5,15.2,3.3,4.2,1.9,7.0,3.8,0.9,0.8,1.9,20.2,35.5,80.0,PF,,miles bridges,['PF']
LaMelo Ball,7.2,16.7,2.8,3.2,2.9,6.7,7.6,1.6,0.4,3.3,20.1,32.3,75.0,PG,,lamelo ball,['PG']
Khris Middleton,6.8,15.5,3.9,4.4,2.5,5.4,5.4,1.2,0.3,2.9,20.1,32.4,66.0,SF,,khris middleton,['SF']
Julius Randle,7.1,17.3,4.2,5.6,1.7,9.9,5.1,0.7,0.5,3.4,20.1,35.3,72.0,PF,,julius randle,['PF']
RJ Barrett,7.0,17.1,4.1,5.8,2.0,5.8,3.0,0.6,0.2,2.2,20.0,34.5,70.0,SF,,rj barrett,['SF']
Terry Rozier,7.1,16.0,2.1,2.4,3.0,4.3,4.5,1.3,0.3,1.3,19.3,33.7,73.0,SG,,terry rozier,['SG']
Jerami Grant,6.3,14.9,4.6,5.5,1.9,4.1,2.4,0.9,1.0,1.8,19.2,31.9,47.0,PF,,jerami grant,['PF']
Bam Adebayo,7.3,13.0,4.6,6.1,0.0,10.1,3.4,1.4,0.8,2.6,19.1,32.6,56.0,C,,bam adebayo,['C']
Malcolm Brogdon,6.8,15.1,4.0,4.6,1.6,5.1,5.9,0.8,0.4,2.1,19.1,33.5,36.0,PG,,malcolm brogdon,['PG']
Norman Powell,6.2,13.4,4.2,5.2,2.4,3.2,2.1,0.9,0.5,1.5,19.0,32.4,45.0,SF,,norman powell,['SF']
Norman Powell,6.2,13.6,4.0,5.0,2.3,3.3,2.1,1.0,0.4,1.6,18.7,33.3,40.0,SF,,norman powell,['SF']
Norman Powell,6.4,12.6,6.0,7.0,2.6,2.8,2.8,0.4,0.8,1.4,21.4,25.0,5.0,SG,,norman powell,['SG']
Domantas Sabonis,7.1,12.5,4.0,5.4,0.6,12.1,5.2,1.0,0.4,3.1,18.9,34.5,62.0,PF,,domantas sabonis,['PF']
Domantas Sabonis,7.0,12.1,4.1,5.5,0.7,12.1,5.0,1.0,0.5,3.0,18.9,34.7,47.0,PF,,domantas sabonis,['PF']
Domantas Sabonis,7.5,13.5,3.7,4.9,0.3,12.3,5.8,0.9,0.3,3.5,18.9,33.6,15.0,PF,,domantas sabonis,['PF']
Jordan Poole,6.2,13.9,3.2,3.5,2.8,3.4,4.0,0.8,0.3,2.5,18.5,30.0,76.0,SG,,jordan poole,['SG']
Russell Westbrook,7.0,15.8,3.4,5.1,1.0,7.4,7.1,1.0,0.3,3.8,18.5,34.3,78.0,PG,,russell westbrook,['PG']
Dillon Brooks,7.1,16.4,2.8,3.3,1.4,3.2,2.8,1.1,0.3,1.6,18.4,27.7,32.0,SF,,dillon brooks,['SF']
Jrue Holiday,7.1,14.2,2.0,2.7,2.0,4.5,6.8,1.6,0.4,2.7,18.3,32.9,67.0,PG,,jrue holiday,['PG']
Gary Trent Jr.,6.4,15.5,2.5,2.9,3.0,2.7,2.0,1.7,0.3,1.0,18.3,35.0,70.0,SG,,gary trent jr,['SG']
Desmond Bane,6.7,14.5,1.8,2.0,3.0,4.4,2.7,1.2,0.4,1.5,18.2,29.8,76.0,SG,,desmond bane,['SG']
Bojan Bogdanović,6.1,13.4,3.2,3.8,2.6,4.3,1.7,0.5,0.0,1.7,18.1,30.9,69.0,PF,,bojan bogdanovic,['PF']
D'Angelo Russell,6.2,15.0,3.0,3.7,2.7,3.3,7.1,1.0,0.3,2.5,18.1,32.0,65.0,PG,,d angelo russell,['PG']
Christian Wood,6.5,12.9,3.0,4.9,1.9,10.1,2.3,0.8,1.0,1.9,17.9,30.8,68.0,C,,christian wood,['C']
Jonas Valančiūnas,6.9,12.7,3.2,3.9,0.8,11.4,2.6,0.6,0.8,2.4,17.8,30.3,74.0,C,,jonas valanciunas,['C']
Nikola Vučević,7.5,15.8,1.3,1.7,1.4,11.0,3.2,1.0,1.0,1.9,17.6,33.1,73.0,C,,nikola vucevic,['C']
Tyrese Maxey,6.4,13.3,2.8,3.3,1.8,3.2,4.3,0.7,0.4,1.2,17.5,35.3,75.0,PG,,tyrese maxey,['PG']
Cade Cunningham,6.7,16.1,2.2,2.6,1.8,5.5,5.6,1.2,0.7,3.7,17.4,32.6,64.0,SG,,cade cunningham,['SG']
Jalen Green,6.1,14.2,2.8,3.5,2.3,3.4,2.6,0.7,0.3,2.0,17.3,31.9,67.0,SG,,jalen green,['SG']
Anfernee Simons,6.2,14.0,1.8,2.0,3.1,2.6,3.9,0.5,0.1,2.0,17.3,29.5,57.0,SG,,anfernee simons,['SG']
Deandre Ayton,7.6,12.0,1.8,2.4,0.1,10.2,1.4,0.7,0.7,1.6,17.2,29.5,58.0,C,,deandre ayton,['C']
Luguentz Dort,5.7,14.2,3.2,3.7,2.5,4.2,1.7,0.9,0.4,1.7,17.2,32.6,51.0,SG,,luguentz dort,['SG']
Tobias Harris,6.8,14.0,2.3,2.8,1.4,6.8,3.5,0.6,0.6,1.6,17.2,34.8,73.0,PF,,tobias harris,['PF']
Andrew Wiggins,6.5,14.0,2.0,3.2,2.2,4.5,2.2,1.0,0.7,1.5,17.2,31.9,73.0,SF,,andrew wiggins,['SF']
OG Anunoby,6.4,14.5,1.9,2.5,2.4,5.5,2.6,1.5,0.5,1.7,17.1,36.0,48.0,SF,,og anunoby,['SF']
Kyle Kuzma,6.4,14.2,2.4,3.3,1.9,8.5,3.5,0.6,0.9,2.6,17.1,33.4,66.0,PF,,kyle kuzma,['PF']
Caris LeVert,6.5,14.7,2.5,3.3,1.4,3.7,4.3,0.9,0.4,1.9,17.0,30.7,58.0,SG,,caris levert,['SG']
Caris LeVert,7.1,15.9,2.8,3.7,1.6,3.8,4.4,0.9,0.5,1.9,18.7,31.1,39.0,SG,,caris levert,['SG']
Caris LeVert,5.3,12.2,1.8,2.5,1.1,3.4,3.9,0.8,0.3,1.7,13.6,29.8,19.0,SG,,caris levert,['SG']
Keldon Johnson,6.3,13.5,2.4,3.1,2.1,6.1,2.1,0.8,0.2,1.2,17.0,31.9,75.0,SF,,keldon johnson,['SF']
Reggie Jackson,6.4,16.3,1.8,2.2,2.2,3.6,4.8,0.7,0.2,2.3,16.8,31.2,75.0,SG,,reggie jackson,['SG']
Harrison Barnes,5.1,10.8,4.4,5.4,1.8,5.6,2.4,0.7,0.2,1.5,16.4,33.6,77.0,PF,,harrison barnes,['PF']
Cole Anthony,5.5,14.0,3.3,3.9,2.0,5.4,5.7,0.7,0.3,2.6,16.3,31.7,65.0,PG,,cole anthony,['PG']
Jalen Brunson,6.4,12.8,2.3,2.7,1.2,3.9,4.8,0.8,0.0,1.6,16.3,31.9,79.0,SG,,jalen brunson,['SG']
Jaren Jackson Jr.,5.5,13.3,3.6,4.4,1.6,5.8,1.1,0.9,2.3,1.7,16.3,27.3,78.0,PF,,jaren jackson jr,['PF']
John Collins,6.3,11.9,2.5,3.1,1.2,7.8,1.8,0.6,1.0,1.1,16.2,30.8,54.0,PF,,john collins,['PF']
Jarrett Allen,6.6,9.7,2.9,4.2,0.0,10.8,1.6,0.8,1.3,1.7,16.1,32.3,56.0,C,,jarrett allen,['C']
Saddiq Bey,5.5,13.9,2.6,3.1,2.6,5.4,2.8,0.9,0.2,1.2,16.1,33.0,82.0,SF,,saddiq bey,['SF']
Jordan Clarkson,5.9,14.1,1.8,2.2,2.4,3.5,2.5,0.8,0.2,1.6,16.0,27.1,79.0,SG,,jordan clarkson,['SG']
Collin Sexton,6.2,13.7,2.6,3.5,1.0,3.3,2.1,0.9,0.0,2.8,16.0,28.7,11.0,SG,,collin sexton,['SG']
Gordon Hayward,5.8,12.6,2.6,3.0,1.8,4.6,3.6,1.0,0.4,1.7,15.9,31.9,49.0,SF,,gordon hayward,['SF']
Buddy Hield,5.5,13.6,1.4,1.6,3.2,4.4,2.8,0.9,0.3,1.9,15.6,30.9,81.0,SG,,buddy hield,['SG']
Buddy Hield,4.8,12.6,1.5,1.7,3.3,4.0,1.9,0.9,0.3,1.6,14.4,28.6,55.0,SG,,buddy hield,['SG']
Buddy Hield,7.0,15.6,1.2,1.3,3.1,5.1,4.8,1.0,0.4,2.4,18.2,35.6,26.0,SG,,buddy hield,['SG']
Rudy Gobert,5.5,7.7,4.6,6.7,0.0,14.7,1.1,0.7,2.1,1.8,15.6,32.1,66.0,C,,rudy gobert,['C']
Kevin Porter Jr.,5.5,13.2,2.0,3.2,2.5,4.4,6.2,1.1,0.4,3.1,15.6,31.3,61.0,PG,,kevin porter jr,['PG']
Marcus Morris,5.6,12.8,2.4,2.7,1.9,4.4,2.1,0.5,0.3,1.3,15.4,29.0,54.0,PF,,marcus morris,['PF']
Tyrese Haliburton,5.6,11.8,2.1,2.5,2.1,4.0,8.2,1.7,0.6,2.6,15.3,35.0,77.0,PG,,tyrese haliburton,['PG']
Tyrese Haliburton,5.3,11.5,1.7,2.0,2.0,3.9,7.4,1.7,0.7,2.3,14.3,34.5,51.0,SG,,tyrese haliburton,['SG']
Tyrese Haliburton,6.2,12.4,2.8,3.3,2.2,4.3,9.6,1.8,0.6,3.2,17.5,36.1,26.0,PG,,tyrese haliburton,['PG']
Scottie Barnes,6.2,12.6,2.1,2.9,0.8,7.5,3.5,1.1,0.7,1.8,15.3,35.4,74.0,PF,,scottie barnes,['PF']
Franz Wagner,5.8,12.3,2.4,2.8,1.2,4.5,2.9,0.9,0.4,1.5,15.2,30.7,79.0,SF,,franz wagner,['SF']
Bogdan Bogdanović,5.4,12.6,1.5,1.8,2.7,4.0,3.1,1.1,0.2,1.1,15.1,29.3,63.0,SG,,bogdan bogdanovic,['SG']
Wendell Carter Jr.,5.8,11.0,2.3,3.3,1.1,10.5,2.8,0.6,0.7,1.9,15.0,29.9,62.0,PF,,wendell carter jr,['PF']
Seth Curry,5.6,11.5,1.3,1.5,2.5,3.1,3.6,0.8,0.2,1.7,15.0,33.4,64.0,SG,,seth curry,['SG']
Seth Curry,5.7,11.7,1.4,1.6,2.2,3.4,4.0,0.8,0.2,1.9,15.0,34.8,45.0,SG,,seth curry,['SG']
Seth Curry,5.5,11.1,0.9,1.1,3.1,2.6,2.6,0.9,0.2,1.3,14.9,29.9,19.0,SG,,seth curry,['SG']
Aaron Gordon,5.8,11.1,2.3,3.1,1.2,5.9,2.5,0.6,0.6,1.8,15.0,31.7,75.0,PF,,aaron gordon,['PF']
Evan Mobley,6.1,12.0,2.4,3.7,0.3,8.3,2.5,0.8,1.7,1.9,15.0,33.8,69.0,PF,,evan mobley,['PF']
Jusuf Nurkić,5.7,10.7,3.3,4.8,0.3,11.1,2.8,1.1,0.6,2.6,15.0,28.2,56.0,C,,jusuf nurkic,['C']
Kelly Oubre Jr.,5.4,12.3,1.7,2.5,2.5,4.0,1.1,1.0,0.4,0.9,15.0,26.3,76.0,SF,,kelly oubre jr,['SF']
Josh Hart,5.3,10.5,3.0,3.9,1.4,7.2,4.1,1.1,0.2,2.1,14.9,33.2,54.0,SG,,josh hart,['SG']
Josh Hart,4.8,9.4,2.8,3.8,1.0,7.8,4.1,1.1,0.3,2.0,13.4,33.5,41.0,SG,,josh hart,['SG']
Josh Hart,7.1,14.1,3.4,4.4,2.4,5.4,4.3,1.2,0.2,2.5,19.9,32.1,13.0,SG,,josh hart,['SG']
Lauri Markkanen,5.1,11.5,2.3,2.6,2.2,5.7,1.3,0.7,0.5,0.9,14.8,30.8,61.0,SF,,lauri markkanen,['SF']
Will Barton,5.5,12.6,1.4,1.8,2.2,4.8,3.9,0.8,0.4,1.8,14.7,32.1,71.0,SG,,will barton,['SG']
Jaylen Hoard,6.3,12.9,0.9,2.0,1.3,12.0,2.4,0.9,0.7,1.1,14.7,34.3,7.0,SF,,jaylen hoard,['SF']
Chris Paul,5.6,11.3,2.6,3.1,1.0,4.4,10.8,1.9,0.3,2.4,14.7,32.9,65.0,PG,,chris paul,['PG']
Bobby Portis,5.8,12.1,1.2,1.6,1.8,9.1,1.2,0.7,0.7,1.3,14.6,28.2,72.0,C,,bobby portis,['C']
Mikal Bridges,5.6,10.5,1.6,1.9,1.4,4.2,2.3,1.2,0.4,0.8,14.2,34.8,82.0,SF,,mikal bridges,['SF']
Tim Hardaway Jr.,5.0,12.6,1.9,2.5,2.4,3.7,2.2,0.9,0.1,0.8,14.2,29.6,42.0,SG,,tim hardaway jr,['SG']
Evan Fournier,5.0,12.1,1.0,1.4,3.0,2.6,2.1,1.0,0.3,1.3,14.1,29.5,80.0,SG,,evan fournier,['SG']
Malik Monk,5.1,10.9,1.2,1.5,2.3,3.4,2.9,0.8,0.4,1.6,13.8,28.1,76.0,SG,,malik monk,['SG']
Spencer Dinwiddie,4.6,11.0,2.9,3.8,1.7,4.2,5.2,0.7,0.2,1.6,13.7,29.6,67.0,PG,,spencer dinwiddie,['PG']
Spencer Dinwiddie,4.2,11.2,2.6,3.3,1.6,4.7,5.8,0.6,0.2,1.7,12.6,30.2,44.0,PG,,spencer dinwiddie,['PG']
Spencer Dinwiddie,5.3,10.6,3.4,4.7,1.8,3.1,3.9,0.7,0.3,1.3,15.8,28.3,23.0,PG,,spencer dinwiddie,['PG']
Mike Conley,4.8,11.0,1.8,2.3,2.3,3.0,5.3,1.3,0.3,1.7,13.7,28.6,72.0,PG,,mike conley,['PG']
Kevin Love,4.4,10.3,2.2,2.7,2.5,7.2,2.2,0.4,0.2,1.3,13.6,22.5,74.0,C,,kevin love,['C']
Dennis Schröder,4.9,11.3,2.5,2.9,1.3,3.3,4.6,0.8,0.1,2.2,13.5,28.7,64.0,PG,,dennis schroder,['PG']
Dennis Schröder,5.2,11.9,2.5,3.0,1.4,3.3,4.2,0.8,0.1,2.1,14.4,29.2,49.0,PG,,dennis schroder,['PG']
Dennis Schröder,3.7,9.3,2.3,2.6,1.3,3.3,5.9,0.8,0.2,2.6,10.9,26.9,15.0,PG,,dennis schroder,['PG']
Jakob Poeltl,6.0,9.8,1.4,2.8,0.0,9.3,2.8,0.7,1.7,1.6,13.5,29.0,68.0,C,,jakob poeltl,['C']
Eric Gordon,4.7,9.9,1.8,2.4,2.2,2.0,2.7,0.5,0.3,1.9,13.4,29.3,57.0,SG,,eric gordon,['SG']
De'Andre Hunter,4.8,10.8,2.4,3.1,1.4,3.3,1.3,0.7,0.4,1.3,13.4,29.8,53.0,SF,,de andre hunter,['SF']
Kyle Lowry,4.4,10.0,2.3,2.8,2.3,4.5,7.5,1.1,0.3,2.7,13.4,33.9,63.0,PG,,kyle lowry,['PG']
Carmelo Anthony,4.6,10.5,1.9,2.3,2.2,4.2,1.0,0.7,0.8,0.9,13.3,26.0,69.0,PF,,carmelo anthony,['PF']
Derrick White,4.5,10.7,2.7,3.1,1.5,3.5,4.9,0.9,0.8,1.6,13.2,29.3,75.0,SG,,derrick white,['SG']
Derrick White,5.0,11.6,2.8,3.3,1.7,3.5,5.6,1.0,0.9,1.8,14.4,30.3,49.0,SG,,derrick white,['SG']
Derrick White,3.6,8.8,2.5,2.9,1.3,3.4,3.5,0.6,0.6,1.2,11.0,27.4,26.0,SG,,derrick white,['SG']
Kentavious Caldwell-Pope,4.7,10.8,1.8,2.0,2.1,3.4,1.9,1.1,0.3,1.3,13.2,30.2,77.0,SG,,kentavious caldwell pope,['SG']
Montrezl Harrell,5.0,7.8,3.0,4.2,0.1,6.1,2.0,0.4,0.6,1.0,13.1,23.1,71.0,C,,montrezl harrell,['C']
Montrezl Harrell,5.4,8.3,3.2,4.5,0.1,6.7,2.1,0.4,0.7,1.1,14.1,24.3,46.0,C,,montrezl harrell,['C']
Montrezl Harrell,4.4,6.9,2.5,3.6,0.0,4.9,2.0,0.4,0.5,0.9,11.4,21.0,25.0,C,,montrezl harrell,['C']
Chris Duarte,4.9,11.3,1.6,2.0,1.7,4.1,2.1,1.0,0.2,1.6,13.1,28.0,55.0,SG,,chris duarte,['SG']
Ricky Rubio,4.4,12.1,2.6,3.0,1.7,4.1,6.6,1.4,0.2,2.6,13.1,28.5,34.0,PG,,ricky rubio,['PG']
Lonzo Ball,4.6,10.9,0.6,0.8,3.1,5.4,5.1,1.8,0.9,2.3,13.0,34.6,35.0,PG,,lonzo ball,['PG']
LaMarcus Aldridge,5.4,9.7,1.9,2.2,0.3,5.5,0.9,0.3,1.0,0.9,12.9,22.3,47.0,C,,lamarcus aldridge,['C']
Myles Turner,4.8,9.4,1.9,2.5,1.5,7.1,1.0,0.7,2.8,1.3,12.9,29.4,42.0,C,,myles turner,['C']
Brandon Williams,4.4,11.8,2.8,4.0,1.3,3.1,3.9,1.0,0.4,2.4,12.9,26.7,24.0,PG,,brandon williams,['PG']
Coby White,4.6,10.6,1.3,1.5,2.2,3.0,2.9,0.5,0.2,1.1,12.7,27.5,61.0,PG,,coby white,['PG']
Monte Morris,5.0,10.3,1.0,1.1,1.7,3.0,4.4,0.7,0.2,1.0,12.6,29.9,75.0,PG,,monte morris,['PG']
Josh Giddey,5.2,12.4,1.0,1.5,1.0,7.8,6.4,0.9,0.4,3.2,12.5,31.5,54.0,SF,,josh giddey,['SF']
Cameron Johnson,4.2,9.2,1.5,1.7,2.5,4.1,1.5,0.9,0.2,0.7,12.5,26.2,66.0,PF,,cameron johnson,['PF']
Brook Lopez,4.7,10.1,1.5,1.8,1.5,4.1,0.5,0.6,1.2,0.9,12.4,22.9,13.0,C,,brook lopez,['C']
Victor Oladipo,4.4,9.1,1.8,2.4,1.9,2.9,3.5,0.6,0.1,2.0,12.4,21.6,8.0,SG,,victor oladipo,['SG']
Devin Vassell,4.6,10.8,1.2,1.4,1.9,4.3,1.9,1.1,0.6,0.8,12.3,27.3,71.0,SF,,devin vassell,['SF']
Malik Beasley,4.2,10.8,0.6,0.8,3.0,2.9,1.5,0.5,0.2,0.5,12.1,25.0,79.0,SG,,malik beasley,['SG']
Kevin Huerter,4.7,10.3,0.6,0.7,2.2,3.4,2.7,0.7,0.4,1.2,12.1,29.6,74.0,SF,,kevin huerter,['SF']
Marcus Smart,4.2,10.1,2.0,2.5,1.7,3.8,5.9,1.7,0.3,2.2,12.1,32.3,71.0,PG,,marcus smart,['PG']
Lonnie Walker IV,4.4,10.9,1.7,2.1,1.6,2.6,2.2,0.6,0.3,1.0,12.1,23.0,70.0,SG,,lonnie walker iv,['SG']
Derrick Rose,4.7,10.5,1.2,1.2,1.4,3.0,4.0,0.8,0.5,1.5,12.0,24.5,26.0,PG,,derrick rose,['PG']
Devonte' Graham,3.9,10.7,1.6,1.8,2.5,2.3,4.2,0.9,0.2,1.4,11.9,28.4,76.0,PG,,devonte graham,['PG']
Luke Kennard,4.1,9.1,1.0,1.1,2.7,3.3,2.1,0.6,0.1,0.9,11.9,27.4,70.0,SG,,luke kennard,['SG']
Jalen Suggs,4.1,11.4,2.6,3.4,0.9,3.6,4.4,1.2,0.4,3.0,11.8,27.2,48.0,PG,,jalen suggs,['PG']
Jae'Sean Tate,4.7,9.3,1.7,2.4,0.8,5.4,2.8,0.9,0.5,1.8,11.8,26.4,78.0,PF,,jae sean tate,['PF']
Alec Burks,3.5,9.0,2.7,3.3,1.9,4.9,3.0,1.0,0.3,1.1,11.7,28.6,81.0,SG,,alec burks,['SG']
Danilo Gallinari,3.9,9.0,2.1,2.4,1.7,4.7,1.5,0.4,0.2,0.6,11.7,25.3,66.0,PF,,danilo gallinari,['PF']
Kemba Walker,4.0,10.0,1.6,1.9,2.0,3.0,3.5,0.7,0.2,1.3,11.6,25.6,37.0,PG,,kemba walker,['PG']
